ano,id_respondente,idade,genero,cor_raca_etnia,pcd,estado_moradia,uf_moradia,regiao,nivel_ensino,area_formacao,situacao_trabalho,setor_empresa,porte_empresa,cargo,senioridade,faixa_salarial,tempo_experiencia_dados,tempo_experiencia_ti,forma_trabalho,forma_trabalho_ideal,salario_mensal_estimado,faixa_inferior,faixa_superior,satisfacao_empresa,atua_como_gestor,usa_ia,tipo_uso_ia,tipo_uso_ia_empresa,ia_prioridade_empresa
2025,2025-2774,40,Masculino,Branca,Não,,,Nao informado,Pós-graduação,Ciência de Dados / Inteligência Artificial,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Indústria,de 51 a 100,,Gestao,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Presencial,Hibrido,14000.5,12001.0,16000.0,0,1,,,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo)."
2025,2025-2775,29,Nao informado,Branca,Não,São Paulo (SP),SP,Sudeste,Doutorado ou Phd,Química / Física,Trabalho na área Acadêmica/Pesquisador,,,,Nao informado,,,,Nao informado,Nao informado,,,,,,,,,
2025,2025-2776,21,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,Nao informado,,,,Nao informado,Nao informado,,,,,,,,,
2025,2025-2777,24,Masculino,Branca,Não,Distrito Federal (DF),DF,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,7000.5,6001.0,8000.0,1,0,1,Paga,"Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas.",
2025,2025-2778,30,Masculino,Branca,Não,Pará (PA),PA,Norte,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Senior,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,de 5 a 6 anos,Remoto,Remoto,14000.5,12001.0,16000.0,1,0,1,Gratuita|Assistente de codigo,"Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas.",
2025,2025-2779,47,Masculino,Branca,Não,Ceará (CE),CE,Nordeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Telecomunicação,Acima de 3.000,Cientista de Dados/Data Scientist,Especialista,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Hibrido,Remoto,18000.5,16001.0,20000.0,1,0,1,Paga,"Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento.",
2025,2025-2780,28,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Entretenimento ou Esportes,de 51 a 100,,Gestao,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,de 5 a 6 anos,Hibrido,Hibrido,18000.5,16001.0,20000.0,1,1,,,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo)."
2025,2025-2781,34,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Servidor Público,Setor Público,de 101 a 500,Outras Engenharias (não inclui dev),Pleno,de R$ 12.001/mês a R$ 16.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Presencial,Hibrido,14000.5,12001.0,16000.0,1,0,,,,
2025,2025-2782,58,Masculino,Branca,Não,Santa Catarina (SC),SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,Nao informado,,,,Nao informado,Nao informado,,,,,,,,,
2025,2025-2783,44,Feminino,Parda,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Empregado (CLT),Marketing,de 101 a 500,Analytics Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Hibrido,10000.5,8001.0,12000.0,0,0,1,Gratuita,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)",
2025,2025-2784,28,Masculino,Branca,Não,Ceará (CE),CE,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 1.001 a 3.000,Cientista de Dados/Data Scientist,Senior,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,Menos de 1 ano,Hibrido,Hibrido,14000.5,12001.0,16000.0,1,0,1,Paga|Assistente de codigo,"Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas., Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc), Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Soluções de IA Generativa e LLMs estão sendo tratadas como principal frente do negócio (com o objetivo de substituir o modelo de negócio atual)",
2025,2025-2785,53,Masculino,Branca,Não,Santa Catarina (SC),SC,Sul,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais,Empreendedor ou Empregado (CNPJ),Educação,de 1 a 5,,Gestao,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 7 a 10 anos,Remoto,Hibrido,5000.5,4001.0,6000.0,1,1,,,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco)."
2025,2025-2786,31,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analytics Engineer,Senior,de R$ 20.001/mês a R$ 25.000/mês,de 5 a 6 anos,Menos de 1 ano,Hibrido,Remoto,22500.5,20001.0,25000.0,1,0,1,Paga|Assistente de codigo,"Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas.",
2025,2025-2787,46,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,,Gestao,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,de 5 a 6 anos,Hibrido,Hibrido,35000.5,30001.0,40000.0,1,1,,,,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante)."
2025,2025-2788,35,Feminino,Branca,Sim,Goiás (GO),GO,Centro-oeste,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Tecnologia/Fábrica de Software,Acima de 3.000,Analista de BI/BI Analyst,Especialista,de R$ 30.001/mês a R$ 40.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,35000.5,30001.0,40000.0,0,0,1,Paga,Não sei opinar.,
2025,2025-2789,36,Feminino,Parda,Não,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Empregado (CLT),Área de Consultoria,de 501 a 1.000,Cientista de Dados/Data Scientist,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,5000.5,4001.0,6000.0,1,0,1,Paga,"Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas.",
2025,2025-2790,30,Feminino,Parda,Não,Minas Gerais (MG),MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Agronegócios,Acima de 3.000,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Hibrido,Hibrido,10000.5,8001.0,12000.0,1,0,1,Assistente de codigo,"Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2025,2025-2791,39,Masculino,Branca,Não,Ceará (CE),CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 1.001 a 3.000,,Gestao,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,Mais de 10 anos,Presencial,Presencial,14000.5,12001.0,16000.0,1,1,,,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco)."
2025,2025-2792,30,Masculino,Parda,Não,Distrito Federal (DF),DF,Centro-oeste,Graduação/Bacharelado,Outras Engenharias (não incluir engenharia de software ou TI),Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Indústria,de 1.001 a 3.000,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Senior,Acima de R$ 40.001/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,40001.0,40001.0,,1,0,1,Paga,"Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc), Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2025,2025-2793,27,Feminino,Parda,Não,Bahia (BA),BA,Nordeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Filantropia/ONG's,Acima de 3.000,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,10000.5,8001.0,12000.0,1,0,1,Gratuita,"Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)",
2025,2025-2794,43,Feminino,Branca,Não,Santa Catarina (SC),SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,Analytics Engineer,Senior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Mais de 10 anos,Hibrido,Hibrido,14000.5,12001.0,16000.0,1,0,1,Paga|Assistente de codigo,"Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc), Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).",
2025,2025-2795,25,Masculino,Parda,Não,Rio de Janeiro (RJ),RJ,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,Acima de 3.000,Engenheiro de Dados/Data Engineer/Data Architect,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Hibrido,Hibrido,5000.5,4001.0,6000.0,1,0,1,Paga|Assistente de codigo,"Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.",
2025,2025-2796,53,Feminino,Branca,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 101 a 500,,Gestao,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Mais de 10 anos,Hibrido,Hibrido,18000.5,16001.0,20000.0,1,1,,,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco)."
2025,2025-2797,36,Masculino,Branca,Não,São Paulo (SP),SP,Sudeste,Pós-graduação,Outras Engenharias (não incluir engenharia de software ou TI),Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Área de Consultoria,de 1.001 a 3.000,Engenheiro de Dados/Data Engineer/Data Architect,Especialista,Acima de R$ 40.001/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Remoto,Remoto,40001.0,40001.0,,1,0,1,Paga|Assistente de codigo,"Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT, Copilot, Gemini, Claude, Perplexity por exemplo), incluindo apoio nos custos das ferramentas., Equipes de desenvolvimento utilizando soluções de AI para código (Github Copilot, Cursor, Devin, AmazonQ etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)",
